filename,width,height,class,xmin,ymin,xmax,ymax
_2015-02-16_23-39-18-2870_90.bmp,512,384,onion,166,131,272,225
_2015-02-16_23-39-18-2870_90.bmp,512,384,onion,204,217,289,305
_2015-02-16_23-39-18-2870_90.bmp,512,384,onion,89,192,186,295
_2015-02-16_23-39-18-2870_90.bmp,512,384,onion,28,282,118,379
_2015-02-16_23-39-18-2870_90.bmp,512,384,onion,121,287,222,379
_2015-02-16_23-39-21-0260_90.bmp,512,384,onion,52,110,154,205
_2015-02-16_23-39-21-0260_90.bmp,512,384,onion,157,97,248,204
_2015-02-16_23-39-21-0260_90.bmp,512,384,onion,120,196,226,296
_2015-02-16_23-39-21-0260_90.bmp,512,384,onion,26,200,119,307
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,233,72,307,149
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,64,106,139,180
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,130,123,233,220
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,232,141,328,235
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,228,239,315,313
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,254,308,328,381
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,93,217,193,313
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,170,285,251,383
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,28,301,88,376
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,24,223,92,300
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,27,160,101,226
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,92,309,165,384
_2015-02-16_23-39-31-9760_90.bmp,512,384,onion,385,183,388,208
_2015-02-16_23-39-34-7110_90.bmp,512,384,onion,113,144,216,251
_2015-02-16_23-39-34-7110_90.bmp,512,384,onion,49,214,140,303
_2015-02-16_23-39-34-7110_90.bmp,512,384,onion,170,231,259,305
_2015-02-16_23-39-34-7110_90.bmp,512,384,onion,16,294,112,383
_2015-02-16_23-39-34-7110_90.bmp,512,384,onion,116,285,206,378
_2015-02-16_23-39-45-2880_90.bmp,512,384,onion,149,145,255,256
_2015-02-16_23-39-45-2880_90.bmp,512,384,onion,34,216,130,309
_2015-02-16_23-39-45-2880_90.bmp,512,384,onion,147,249,226,322
_2015-02-16_23-39-45-2880_90.bmp,512,384,onion,228,236,308,311
_2015-02-16_23-39-45-2880_90.bmp,512,384,onion,236,305,319,381
_2015-02-16_23-39-45-2880_90.bmp,512,384,onion,97,292,175,377
_2015-02-16_23-39-45-2880_90.bmp,512,384,onion,21,308,95,380
_2015-02-16_23-39-48-0260_90.bmp,512,384,onion,262,241,320,310
_2015-02-16_23-39-48-0260_90.bmp,512,384,onion,185,203,266,287
_2015-02-16_23-39-48-0260_90.bmp,512,384,onion,99,215,191,310
_2015-02-16_23-39-48-0260_90.bmp,512,384,onion,132,147,207,221
_2015-02-16_23-39-48-0260_90.bmp,512,384,onion,34,144,128,232
_2015-02-16_23-39-48-0260_90.bmp,512,384,onion,34,1,108,66
_2015-02-16_23-39-48-0260_90.bmp,512,384,onion,37,68,118,143
_2015-02-16_23-39-57-0280_90.bmp,512,384,onion,210,147,301,242
_2015-02-16_23-39-57-0280_90.bmp,512,384,onion,124,165,201,245
_2015-02-16_23-39-57-0280_90.bmp,512,384,onion,32,132,124,233
_2015-02-16_23-39-57-0280_90.bmp,512,384,onion,26,29,129,129
_2015-02-16_23-39-57-0280_90.bmp,512,384,onion,134,31,207,108
_2015-02-16_23-39-57-0280_90.bmp,512,384,other,161,93,248,175
_2015-02-16_23-39-59-7610_90.bmp,512,384,onion,232,140,336,247
_2015-02-16_23-39-59-7610_90.bmp,512,384,onion,177,73,268,158
_2015-02-16_23-39-59-7610_90.bmp,512,384,onion,134,146,230,241
_2015-02-16_23-39-59-7610_90.bmp,512,384,onion,15,131,128,242
_2015-02-16_23-39-59-7610_90.bmp,512,384,onion,20,28,131,127
_2015-02-16_23-40-10-0140_90.bmp,512,384,onion,36,2,112,75
_2015-02-16_23-40-10-0140_90.bmp,512,384,onion,126,43,229,155
_2015-02-16_23-40-10-0140_90.bmp,512,384,onion,42,76,124,153
_2015-02-16_23-40-10-0140_90.bmp,512,384,onion,208,146,283,218
_2015-02-16_23-40-10-0140_90.bmp,512,384,onion,234,210,335,313
_2015-02-16_23-40-10-0140_90.bmp,512,384,onion,34,216,148,314
_2015-02-16_23-40-10-0140_90.bmp,512,384,onion,24,152,101,229
_2015-02-16_23-40-10-0140_90.bmp,512,384,onion,153,226,225,314
_2015-02-16_23-40-10-0140_90.bmp,512,384,onion,103,145,206,237
_2015-02-16_23-40-12-2660_90.bmp,512,384,onion,224,13,329,116
_2015-02-16_23-40-12-2660_90.bmp,512,384,onion,26,43,99,123
_2015-02-16_23-40-12-2660_90.bmp,512,384,onion,123,126,221,223
_2015-02-16_23-40-12-2660_90.bmp,512,384,onion,227,137,323,238
_2015-02-16_23-40-12-2660_90.bmp,512,384,onion,21,187,125,295
_2015-02-16_23-40-12-2660_90.bmp,512,384,onion,20,290,111,378
_2015-02-16_23-40-12-2660_90.bmp,512,384,onion,108,293,220,382
_2015-02-16_23-40-12-2660_90.bmp,512,384,onion,122,217,198,289
_2015-02-16_23-40-12-2660_90.bmp,512,384,onion,189,234,303,325
_2015-02-16_23-40-23-0660_90.bmp,512,384,onion,38,32,124,117
_2015-02-16_23-40-23-0660_90.bmp,512,384,onion,30,175,140,287
_2015-02-16_23-40-23-0660_90.bmp,512,384,onion,27,112,110,182
_2015-02-16_23-40-23-0660_90.bmp,512,384,onion,136,224,240,325
_2015-02-16_23-40-23-0660_90.bmp,512,384,onion,200,306,269,381
_2015-02-16_23-40-23-0660_90.bmp,512,384,onion,33,284,116,383
_2015-02-16_23-40-23-0660_90.bmp,512,384,onion,109,301,184,377
_2015-02-16_23-40-34-7570_90.bmp,512,384,onion,209,30,280,101
_2015-02-16_23-40-34-7570_90.bmp,512,384,onion,44,94,151,201
_2015-02-16_23-40-34-7570_90.bmp,512,384,onion,186,97,284,194
_2015-02-16_23-40-34-7570_90.bmp,512,384,onion,237,185,350,286
_2015-02-16_23-40-34-7570_90.bmp,512,384,onion,238,275,340,365
_2015-02-16_23-40-34-7570_90.bmp,512,384,onion,120,171,226,283
_2015-02-16_23-40-34-7570_90.bmp,512,384,onion,25,191,124,276
_2015-02-16_23-40-34-7570_90.bmp,512,384,onion,15,270,126,374
_2015-02-16_23-40-34-7570_90.bmp,512,384,onion,124,283,225,381
_2015-02-16_23-40-37-4990_90.bmp,512,384,onion,79,115,166,212
_2015-02-16_23-40-37-4990_90.bmp,512,384,onion,178,166,256,238
_2015-02-16_23-40-37-4990_90.bmp,512,384,onion,211,230,305,315
_2015-02-16_23-40-37-4990_90.bmp,512,384,onion,234,308,309,377
_2015-02-16_23-40-37-4990_90.bmp,512,384,onion,122,271,227,380
_2015-02-16_23-40-37-4990_90.bmp,512,384,onion,24,281,120,379
_2015-02-16_23-40-37-4990_90.bmp,512,384,onion,29,211,98,281
_2015-02-16_23-40-48-2340_90.bmp,512,384,onion,133,166,236,277
_2015-02-16_23-40-48-2340_90.bmp,512,384,onion,30,147,133,259
_2015-02-16_23-40-48-2340_90.bmp,512,384,onion,24,277,108,377
_2015-02-16_23-40-48-2340_90.bmp,512,384,onion,121,283,208,377
_2015-02-16_23-40-48-2340_90.bmp,512,384,onion,244,295,328,379
_2015-02-16_23-40-48-2340_90.bmp,512,384,onion,227,219,302,304
_2015-02-16_23-40-51-3920_90.bmp,512,384,onion,152,131,258,242
_2015-02-16_23-40-51-3920_90.bmp,512,384,onion,39,125,121,204
_2015-02-16_23-40-51-3920_90.bmp,512,384,onion,22,205,128,314
_2015-02-16_23-40-51-3920_90.bmp,512,384,onion,126,232,204,310
_2015-02-16_23-40-51-3920_90.bmp,512,384,onion,206,232,278,306
_2015-02-16_23-41-00-4900_90.bmp,512,384,onion,162,151,243,235
_2015-02-16_23-41-00-4900_90.bmp,512,384,onion,45,149,129,231
_2015-02-16_23-41-00-4900_90.bmp,512,384,onion,222,202,318,305
_2015-02-16_23-41-00-4900_90.bmp,512,384,onion,26,288,120,380
_2015-02-16_23-41-00-4900_90.bmp,512,384,onion,7,215,96,300
_2015-02-16_23-41-00-4900_90.bmp,512,384,onion,101,212,195,316
_2015-02-16_23-41-03-2270_90.bmp,512,384,onion,39,44,127,132
_2015-02-16_23-41-03-2270_90.bmp,512,384,onion,40,135,128,218
_2015-02-16_23-41-03-2270_90.bmp,512,384,onion,127,130,235,233
_2015-02-16_23-41-03-2270_90.bmp,512,384,onion,197,213,305,319
_2015-02-16_23-41-03-2270_90.bmp,512,384,onion,33,218,120,310
_2015-02-16_23-41-03-2270_90.bmp,512,384,onion,120,231,196,305
_2015-02-16_23-41-12-9920_90.bmp,512,384,onion,116,11,214,121
_2015-02-16_23-41-12-9920_90.bmp,512,384,onion,130,119,234,227
_2015-02-16_23-41-12-9920_90.bmp,512,384,onion,231,152,313,232
_2015-02-16_23-41-12-9920_90.bmp,512,384,onion,236,231,336,321
_2015-02-16_23-41-12-9920_90.bmp,512,384,onion,140,226,230,314
_2015-02-16_23-41-12-9920_90.bmp,512,384,onion,39,218,139,314
_2015-02-16_23-41-12-9920_90.bmp,512,384,onion,33,122,128,219
_2015-02-16_23-41-12-9920_90.bmp,512,384,onion,25,53,116,133
_2015-02-16_23-41-15-7160_90.bmp,512,384,onion,123,31,221,133
_2015-02-16_23-41-15-7160_90.bmp,512,384,onion,31,52,112,128
_2015-02-16_23-41-15-7160_90.bmp,512,384,onion,122,134,217,228
_2015-02-16_23-41-15-7160_90.bmp,512,384,onion,216,143,316,244
_2015-02-16_23-41-15-7160_90.bmp,512,384,onion,32,125,124,217
_2015-02-16_23-41-15-7160_90.bmp,512,384,onion,128,226,236,322
_2015-02-16_23-41-15-7160_90.bmp,512,384,onion,253,243,332,319
_2015-02-16_23-41-15-7160_90.bmp,512,384,onion,31,216,127,316
_2015-02-16_23-41-26-4670_90.bmp,512,384,onion,27,296,110,373
_2015-02-16_23-41-26-4670_90.bmp,512,384,onion,26,120,113,199
_2015-02-16_23-41-26-4670_90.bmp,512,384,onion,100,78,178,163
_2015-02-16_23-41-26-4670_90.bmp,512,384,onion,132,133,237,235
_2015-02-16_23-41-26-4670_90.bmp,512,384,onion,48,197,148,305
_2015-02-16_23-41-26-4670_90.bmp,512,384,onion,187,228,294,312
_2015-02-16_23-41-26-4670_90.bmp,512,384,onion,112,276,214,378
_2015-02-16_23-41-26-4670_90.bmp,512,384,onion,222,303,304,381
_2015-02-16_23-41-37-7760_90.bmp,512,384,onion,22,173,129,277
_2015-02-16_23-41-37-7760_90.bmp,512,384,onion,134,187,234,289
_2015-02-16_23-41-37-7760_90.bmp,512,384,onion,37,276,140,379
_2015-02-16_23-41-37-7760_90.bmp,512,384,onion,141,287,233,384
_2015-02-16_23-41-40-5080_90.bmp,512,384,onion,129,142,216,232
_2015-02-16_23-41-40-5080_90.bmp,512,384,onion,38,185,140,286
_2015-02-16_23-41-40-5080_90.bmp,512,384,onion,166,221,260,310
_2015-02-16_23-41-40-5080_90.bmp,512,384,onion,120,299,190,370
_2015-02-16_23-41-40-5080_90.bmp,512,384,onion,18,279,121,381
_2015-02-16_23-41-40-5080_90.bmp,512,384,onion,190,307,266,384
_2015-02-16_23-41-51-2090_90.bmp,512,384,onion,28,203,102,283
_2015-02-16_23-41-51-2090_90.bmp,512,384,onion,104,207,198,300
_2015-02-16_23-41-51-2090_90.bmp,512,384,onion,22,284,126,382
_2015-02-16_23-41-51-2090_90.bmp,512,384,onion,144,296,227,371
_2015-02-16_23-41-53-9930_90.bmp,512,384,onion,24,89,136,189
_2015-02-16_23-41-53-9930_90.bmp,512,384,onion,134,205,237,307
_2015-02-16_23-41-53-9930_90.bmp,512,384,onion,26,187,134,298
_2015-02-16_23-41-53-9930_90.bmp,512,384,onion,17,297,132,382
_2015-02-16_23-42-02-8270_90.bmp,512,384,onion,202,211,312,308
_2015-02-16_23-42-02-8270_90.bmp,512,384,onion,79,4,157,77
_2015-02-16_23-42-02-8270_90.bmp,512,384,onion,112,67,206,159
_2015-02-16_23-42-02-8270_90.bmp,512,384,onion,150,140,249,235
_2015-02-16_23-42-02-8270_90.bmp,512,384,onion,111,231,196,311
_2015-02-16_23-42-02-8270_90.bmp,512,384,onion,19,183,117,291
_2015-02-16_23-42-02-8270_90.bmp,512,384,onion,35,113,122,179
_2015-02-16_23-42-02-8270_90.bmp,512,384,onion,18,288,114,379
_2015-02-16_23-42-02-8270_90.bmp,512,384,onion,157,294,254,384
_2015-02-16_23-42-05-6270_90.bmp,512,384,onion,280,222,384,316
_2015-02-16_23-42-05-6270_90.bmp,512,384,onion,199,52,296,147
_2015-02-16_23-42-05-6270_90.bmp,512,384,onion,122,106,225,208
_2015-02-16_23-42-05-6270_90.bmp,512,384,onion,24,111,124,220
_2015-02-16_23-42-05-6270_90.bmp,512,384,onion,260,124,368,228
_2015-02-16_23-42-05-6270_90.bmp,512,384,onion,142,207,251,307
_2015-02-16_23-42-05-6270_90.bmp,512,384,onion,75,50,156,123
_2015-02-16_23-42-16-5630_90.bmp,512,384,onion,29,30,130,125
_2015-02-16_23-42-16-5630_90.bmp,512,384,onion,129,15,239,123
_2015-02-16_23-42-16-5630_90.bmp,512,384,onion,230,42,339,155
_2015-02-16_23-42-16-5630_90.bmp,512,384,onion,266,166,337,240
_2015-02-16_23-42-16-5630_90.bmp,512,384,onion,182,150,257,223
_2015-02-16_23-42-16-5630_90.bmp,512,384,onion,22,124,163,240
_2015-02-16_23-42-28-7630_90.bmp,512,384,onion,30,71,111,153
_2015-02-16_23-42-28-7630_90.bmp,512,384,onion,28,153,113,235
_2015-02-16_23-42-28-7630_90.bmp,512,384,onion,109,140,208,238
_2015-02-16_23-42-28-7630_90.bmp,512,384,onion,210,162,294,241
_2015-02-16_23-42-28-7630_90.bmp,512,384,onion,189,88,263,159
_2015-02-16_23-42-28-7630_90.bmp,512,384,onion,112,57,190,141
_2015-02-16_23-42-31-0600_90.bmp,512,384,onion,227,77,311,169
_2015-02-16_23-42-31-0600_90.bmp,512,384,onion,31,96,90,169
_2015-02-16_23-42-31-0600_90.bmp,512,384,onion,64,142,160,221
_2015-02-16_23-42-31-0600_90.bmp,512,384,onion,163,230,253,311
_2015-02-16_23-42-31-0600_90.bmp,512,384,onion,62,221,157,312
_2015-02-16_23-42-41-2630_90.bmp,512,384,onion,33,118,125,199
_2015-02-16_23-42-41-2630_90.bmp,512,384,onion,201,284,293,379
_2015-02-16_23-42-41-2630_90.bmp,512,384,onion,120,181,201,260
_2015-02-16_23-42-41-2630_90.bmp,512,384,onion,106,261,205,365
_2015-02-16_23-42-41-2630_90.bmp,512,384,onion,22,295,109,381
_2015-02-16_23-42-41-2630_90.bmp,512,384,onion,35,204,123,293
_2015-02-16_23-42-44-0090_90.bmp,512,384,onion,31,98,121,183
_2015-02-16_23-42-44-0090_90.bmp,512,384,onion,111,122,195,199
_2015-02-16_23-42-44-0090_90.bmp,512,384,onion,188,161,281,238
_2015-02-16_23-42-44-0090_90.bmp,512,384,onion,240,226,328,306
_2015-02-16_23-42-44-0090_90.bmp,512,384,onion,124,215,210,288
_2015-02-16_23-42-44-0090_90.bmp,512,384,onion,22,186,125,275
_2015-02-16_23-42-44-0090_90.bmp,512,384,onion,33,277,126,373
_2015-02-16_23-42-44-0090_90.bmp,512,384,onion,135,288,243,382
_2015-02-16_23-42-44-0090_90.bmp,512,384,onion,263,305,341,382
_2015-02-16_23-42-53-7240_90.bmp,512,384,onion,130,66,208,145
_2015-02-16_23-42-53-7240_90.bmp,512,384,onion,42,141,127,226
_2015-02-16_23-42-53-7240_90.bmp,512,384,onion,132,150,242,255
_2015-02-16_23-42-53-7240_90.bmp,512,384,onion,209,239,285,316
_2015-02-16_23-42-53-7240_90.bmp,512,384,onion,98,235,185,328
_2015-02-16_23-42-53-7240_90.bmp,512,384,onion,248,301,325,381
_2015-02-16_23-42-53-7240_90.bmp,512,384,onion,160,299,242,382
_2015-02-16_23-42-53-7240_90.bmp,512,384,onion,28,293,114,380
_2015-02-16_23-42-53-7240_90.bmp,512,384,onion,26,223,98,298
_2015-02-16_23-42-56-5250_90.bmp,512,384,onion,67,145,151,229
_2015-02-16_23-42-56-5250_90.bmp,512,384,onion,159,168,240,251
_2015-02-16_23-42-56-5250_90.bmp,512,384,onion,24,216,98,296
_2015-02-16_23-42-56-5250_90.bmp,512,384,onion,176,252,260,329
_2015-02-16_23-42-56-5250_90.bmp,512,384,onion,101,225,180,305
_2015-02-16_23-42-56-5250_90.bmp,512,384,onion,34,287,118,372
_2015-02-16_23-42-56-5250_90.bmp,512,384,onion,118,304,193,374
_2015-02-16_23-42-56-5250_90.bmp,512,384,onion,223,309,307,381
_2015-02-16_23-43-07-4380_90.bmp,512,384,onion,32,52,114,135
_2015-02-16_23-43-07-4380_90.bmp,512,384,onion,132,140,223,211
_2015-02-16_23-43-07-4380_90.bmp,512,384,onion,31,137,108,214
_2015-02-16_23-43-07-4380_90.bmp,512,384,onion,120,211,196,300
_2015-02-16_23-43-07-4380_90.bmp,512,384,onion,26,215,121,297
_2015-02-16_23-43-07-4380_90.bmp,512,384,onion,24,295,108,374
_2015-02-16_23-43-07-4380_90.bmp,512,384,onion,110,299,189,376
_2015-02-16_23-43-07-4380_90.bmp,512,384,onion,189,297,269,375
_2015-02-16_23-43-10-2060_90.bmp,512,384,onion,23,198,107,291
_2015-02-16_23-43-10-2060_90.bmp,512,384,onion,22,289,116,376
_2015-02-16_23-43-10-2060_90.bmp,512,384,onion,118,297,190,378
_2015-02-16_23-43-10-2060_90.bmp,512,384,onion,192,297,265,377
_2015-02-16_23-43-10-2060_90.bmp,512,384,onion,102,219,186,306
_2015-02-16_23-43-19-5890_90.bmp,512,384,onion,23,141,112,223
_2015-02-16_23-43-19-5890_90.bmp,512,384,onion,124,222,204,297
_2015-02-16_23-43-19-5890_90.bmp,512,384,onion,213,297,303,378
_2015-02-16_23-43-19-5890_90.bmp,512,384,onion,22,223,108,303
_2015-02-16_23-43-19-5890_90.bmp,512,384,onion,26,299,112,375
_2015-02-16_23-43-19-5890_90.bmp,512,384,onion,110,293,206,373
_2015-02-16_23-43-19-5890_90.bmp,512,384,onion,113,193,178,262
_2015-02-16_23-43-22-3540_90.bmp,512,384,onion,122,37,204,121
_2015-02-16_23-43-22-3540_90.bmp,512,384,onion,28,68,119,145
_2015-02-16_23-43-22-3540_90.bmp,512,384,onion,264,229,351,307
_2015-02-16_23-43-22-3540_90.bmp,512,384,onion,160,233,246,309
_2015-02-16_23-43-22-3540_90.bmp,512,384,onion,24,228,106,307
_2015-02-16_23-43-22-3540_90.bmp,512,384,onion,26,144,110,228
_2015-02-16_23-43-22-3540_90.bmp,512,384,onion,103,119,185,200
_2015-02-16_23-43-22-3540_90.bmp,512,384,onion,178,88,261,174
_2015-02-16_23-43-22-3540_90.bmp,512,384,onion,209,172,290,247
_2015-02-16_23-43-22-3540_90.bmp,512,384,onion,102,201,176,279
_2015-02-16_23-43-25-1440_90.bmp,512,384,onion,26,23,114,111
_2015-02-16_23-43-25-1440_90.bmp,512,384,onion,148,25,234,103
_2015-02-16_23-43-25-1440_90.bmp,512,384,onion,209,171,294,243
_2015-02-16_23-43-25-1440_90.bmp,512,384,onion,110,155,196,238
_2015-02-16_23-43-25-1440_90.bmp,512,384,onion,25,156,105,236
_2015-02-16_23-43-25-1440_90.bmp,512,384,onion,68,89,155,165
_2015-02-16_23-43-25-1440_90.bmp,512,384,onion,174,102,251,179
_2015-01-22_00-55-17-9570_90.bmp,512,384,onion,193,21,291,116
_2015-01-22_00-55-17-9570_90.bmp,512,384,onion,23,73,147,197
_2015-01-22_00-55-17-9570_90.bmp,512,384,onion,149,110,242,197
_2015-01-22_00-55-17-9570_90.bmp,512,384,onion,258,90,376,210
_2015-01-22_00-55-17-9570_90.bmp,512,384,onion,267,211,391,329
_2015-01-22_00-55-17-9570_90.bmp,512,384,onion,147,240,226,315
_2015-01-22_00-55-17-9570_90.bmp,512,384,onion,195,175,282,257
_2015-01-22_00-55-17-9570_90.bmp,512,384,rock,21,198,148,321
_2015-01-22_00-55-17-9570_90.bmp,512,384,rock,112,183,195,242
_2015-01-22_00-55-33-5580_90.bmp,512,384,onion,125,24,216,113
_2015-01-22_00-55-33-5580_90.bmp,512,384,onion,216,45,312,143
_2015-01-22_00-55-33-5580_90.bmp,512,384,onion,23,69,154,192
_2015-01-22_00-55-33-5580_90.bmp,512,384,onion,144,140,264,245
_2015-01-22_00-55-33-5580_90.bmp,512,384,onion,261,128,350,218
_2015-01-22_00-55-33-5580_90.bmp,512,384,onion,288,211,409,335
_2015-01-22_00-55-33-5580_90.bmp,512,384,onion,17,191,140,317
_2015-01-22_00-55-33-5580_90.bmp,512,384,rock,140,242,221,317
_2015-01-22_00-55-33-5580_90.bmp,512,384,rock,219,208,296,324
_2015-01-22_00-55-48-1740_90.bmp,512,384,onion,231,201,356,321
_2015-01-22_00-55-48-1740_90.bmp,512,384,onion,155,25,271,149
_2015-01-22_00-55-48-1740_90.bmp,512,384,onion,28,43,156,168
_2015-01-22_00-55-48-1740_90.bmp,512,384,onion,19,187,140,317
_2015-01-22_00-55-48-1740_90.bmp,512,384,onion,142,225,220,299
_2015-01-22_00-55-48-1740_90.bmp,512,384,onion,119,139,222,225
_2015-01-22_00-55-48-1740_90.bmp,512,384,wood,118,277,260,315
_2015-01-22_00-55-48-1740_90.bmp,512,384,onion,251,103,348,199
_2015-01-22_00-56-14-4550_90.bmp,512,384,rock,218,280,255,316
_2015-01-22_00-56-14-4550_90.bmp,512,384,rock,214,255,246,283
_2015-01-22_00-56-14-4550_90.bmp,512,384,onion,209,136,304,235
_2015-01-22_00-56-14-4550_90.bmp,512,384,onion,266,204,388,326
_2015-01-22_00-56-14-4550_90.bmp,512,384,onion,15,187,139,320
_2015-01-22_00-56-14-4550_90.bmp,512,384,onion,19,56,149,181
_2015-01-22_00-56-14-4550_90.bmp,512,384,onion,116,148,205,236
_2015-01-22_00-56-14-4550_90.bmp,512,384,onion,135,238,215,317
_2015-01-22_00-56-14-4550_90.bmp,512,384,onion,143,39,265,155
_2015-01-22_00-56-14-4550_90.bmp,512,384,rock,92,171,124,195
2015-02-19_00-54-19-0850_90.bmp,512,384,onion,28,61,133,167
2015-02-19_00-54-19-0850_90.bmp,512,384,onion,194,47,306,159
2015-02-19_00-54-19-0850_90.bmp,512,384,onion,303,73,401,171
2015-02-19_00-54-19-0850_90.bmp,512,384,onion,404,80,493,167
2015-02-19_00-54-19-0850_90.bmp,512,384,onion,122,177,234,274
2015-02-19_00-54-19-0850_90.bmp,512,384,onion,20,186,128,297
2015-02-19_00-54-19-0850_90.bmp,512,384,onion,286,245,392,352
2015-02-19_00-54-19-0850_90.bmp,512,384,onion,395,232,494,344
2015-02-19_00-54-19-0850_90.bmp,512,384,rock,241,181,312,296
2015-02-19_00-54-23-9830_90.bmp,512,384,onion,37,62,147,165
2015-02-19_00-54-23-9830_90.bmp,512,384,onion,202,48,308,160
2015-02-19_00-54-23-9830_90.bmp,512,384,onion,308,72,407,171
2015-02-19_00-54-23-9830_90.bmp,512,384,onion,406,77,491,169
2015-02-19_00-54-23-9830_90.bmp,512,384,onion,126,177,235,274
2015-02-19_00-54-23-9830_90.bmp,512,384,onion,282,242,393,351
2015-02-19_00-54-23-9830_90.bmp,512,384,onion,20,186,128,293
2015-02-19_00-54-23-9830_90.bmp,512,384,onion,391,233,496,345
2015-02-19_00-54-23-9830_90.bmp,512,384,rock,142,47,205,168
2015-02-19_00-54-30-6250_90.bmp,512,384,onion,22,185,129,293
2015-02-19_00-54-30-6250_90.bmp,512,384,onion,409,79,492,170
2015-02-19_00-54-35-6010_90.bmp,512,384,onion,22,185,127,293
2015-02-19_00-54-35-6010_90.bmp,512,384,onion,130,175,237,272
2015-02-19_00-54-35-6010_90.bmp,512,384,onion,281,242,391,351
2015-02-19_00-54-35-6010_90.bmp,512,384,onion,386,233,500,351
2015-02-19_00-54-35-6010_90.bmp,512,384,onion,310,70,409,167
2015-02-19_00-54-35-6010_90.bmp,512,384,onion,404,78,491,170
2015-02-19_00-54-35-6010_90.bmp,512,384,onion,200,59,308,167
2015-02-19_00-54-35-6010_90.bmp,512,384,onion,22,57,135,158
2015-02-19_00-54-35-6010_90.bmp,512,384,rock,242,181,363,247
2015-02-19_00-54-41-0130_90.bmp,512,384,onion,126,175,236,276
2015-02-19_00-54-41-0130_90.bmp,512,384,onion,281,242,390,355
2015-02-19_00-54-41-0130_90.bmp,512,384,onion,388,235,498,350
2015-02-19_00-54-41-0130_90.bmp,512,384,onion,310,69,409,174
2015-02-19_00-54-41-0130_90.bmp,512,384,onion,408,78,490,167
2015-02-19_00-54-41-0130_90.bmp,512,384,onion,132,45,246,159
2015-02-19_00-54-41-0130_90.bmp,512,384,onion,22,186,130,295
2015-02-19_00-54-41-0130_90.bmp,512,384,onion,23,59,130,161
2015-02-19_00-54-41-0130_90.bmp,512,384,rock,222,59,312,162
2015-02-19_00-54-46-4000_90.bmp,512,384,onion,122,175,230,283
2015-02-19_00-54-46-4000_90.bmp,512,384,onion,312,89,406,187
2015-02-19_00-54-46-4000_90.bmp,512,384,onion,280,242,388,350
2015-02-19_00-54-46-4000_90.bmp,512,384,onion,394,235,499,351
2015-02-19_00-54-46-4000_90.bmp,512,384,onion,20,225,136,325
2015-02-19_00-54-46-4000_90.bmp,512,384,onion,200,45,307,157
2015-02-19_00-54-46-4000_90.bmp,512,384,onion,408,83,491,170
2015-02-19_00-54-46-4000_90.bmp,512,384,onion,58,38,167,141
2015-02-19_00-54-46-4000_90.bmp,512,384,rock,32,171,143,234
2015-02-19_00-54-52-2610_90.bmp,512,384,onion,54,35,166,140
2015-02-19_00-54-52-2610_90.bmp,512,384,onion,200,44,305,157
2015-02-19_00-54-52-2610_90.bmp,512,384,onion,311,89,409,187
2015-02-19_00-54-52-2610_90.bmp,512,384,onion,413,79,492,170
2015-02-19_00-54-52-2610_90.bmp,512,384,onion,282,243,390,353
2015-02-19_00-54-52-2610_90.bmp,512,384,onion,392,233,496,349
2015-02-19_00-54-52-2610_90.bmp,512,384,onion,130,178,242,283
2015-02-19_00-54-52-2610_90.bmp,512,384,onion,22,187,133,295
2015-02-19_00-54-52-2610_90.bmp,512,384,other,240,180,306,254
2015-02-19_00-54-57-9200_90.bmp,512,384,onion,129,183,244,287
2015-02-19_00-54-57-9200_90.bmp,512,384,onion,23,188,131,293
2015-02-19_00-54-57-9200_90.bmp,512,384,onion,284,241,389,351
2015-02-19_00-54-57-9200_90.bmp,512,384,onion,395,235,498,347
2015-02-19_00-54-57-9200_90.bmp,512,384,onion,319,91,409,189
2015-02-19_00-54-57-9200_90.bmp,512,384,onion,415,83,495,170
2015-02-19_00-54-57-9200_90.bmp,512,384,onion,200,47,306,155
2015-02-19_00-54-57-9200_90.bmp,512,384,onion,46,17,150,119
2015-02-19_00-54-57-9200_90.bmp,512,384,rock,137,48,200,129
2015-02-19_00-55-04-3090_90.bmp,512,384,onion,133,182,242,288
2015-02-19_00-55-04-3090_90.bmp,512,384,onion,284,243,391,352
2015-02-19_00-55-04-3090_90.bmp,512,384,onion,391,233,497,344
2015-02-19_00-55-04-3090_90.bmp,512,384,onion,316,61,408,155
2015-02-19_00-55-04-3090_90.bmp,512,384,onion,407,78,492,167
2015-02-19_00-55-04-3090_90.bmp,512,384,onion,167,35,286,144
2015-02-19_00-55-04-3090_90.bmp,512,384,onion,42,17,156,120
2015-02-19_00-55-04-3090_90.bmp,512,384,onion,21,186,135,293
